timestamps,TP9,AF7,AF8,TP10
1628133352.094,-98.145,-45.410,-26.855,-73.730
1628133352.098,-102.539,-39.551,-38.574,-79.102
1628133352.102,-9.766,-36.133,-39.551,-8.789
1628133352.106,18.066,-42.480,-31.250,21.484
1628133352.119,-62.012,-52.246,-29.785,-35.645
1628133352.123,-104.004,-43.945,-35.645,-86.914
1628133352.127,-25.879,-30.762,-24.414,-23.926
1628133352.131,35.156,-31.738,-24.902,34.668
1628133352.135,-19.043,-42.480,-31.250,-16.602
1628133352.139,-101.562,-44.922,-37.109,-87.402
1628133352.143,-77.148,-38.574,-33.203,-72.754
1628133352.146,4.883,-51.270,-10.254,-3.906
1628133352.150,-17.578,-54.688,-19.043,-15.625
1628133352.154,-94.727,-38.574,-37.598,-62.500
1628133352.158,-69.336,-41.992,-39.062,-40.039
1628133352.162,26.855,-32.715,-23.438,13.184
1628133352.156,12.695,-22.461,-25.879,2.930
1628133352.160,-89.844,-38.086,-48.340,-63.477
1628133352.164,-97.656,-36.133,-42.969,-69.824
1628133352.168,-2.930,-39.062,-26.367,-3.906
1628133352.172,34.668,-34.180,-37.598,17.578
1628133352.176,-49.805,-23.438,-49.316,-48.340
1628133352.180,-93.750,-22.949,-29.297,-78.125
1628133352.183,-16.113,-20.020,-32.227,-26.855
1628133352.187,44.434,-20.996,-40.039,13.184
1628133352.191,-4.883,-14.648,-33.691,-16.602
1628133352.195,-86.426,-16.602,-39.062,-79.102
1628133352.199,-67.383,-23.926,-40.039,-61.523
1628133352.194,15.137,-27.832,-39.551,3.418
1628133352.198,8.301,-33.203,-36.621,-9.277
1628133352.202,-74.707,-46.875,-38.574,-67.871
1628133352.206,-61.523,-42.480,-31.250,-62.988
1628133352.210,24.902,-6.348,-21.973,-2.441
1628133352.214,23.438,-9.277,-29.297,-0.488
1628133352.218,-59.570,-33.203,-41.016,-66.406
1628133352.221,-91.309,-27.832,-63.965,-91.797
1628133352.225,-20.508,-26.855,-57.129,-28.809
1628133352.229,30.762,-37.109,-23.438,6.836
1628133352.233,-23.926,-40.527,-19.043,-41.016
1628133352.237,-87.891,-35.156,-34.180,-90.332
1628133352.257,-37.109,-17.090,-38.574,-56.641
1628133352.261,40.039,-19.531,-25.391,3.418
1628133352.265,14.648,-32.227,-16.113,-7.812
1628133352.269,-61.523,-39.551,-46.387,-62.012
1628133352.273,-52.734,-45.898,-65.918,-60.547
1628133352.277,38.086,-19.043,-28.320,16.602
1628133352.281,20.508,-19.531,-21.973,9.766
1628133352.284,-87.402,-40.039,-38.086,-71.777
1628133352.288,-97.656,-29.785,-30.273,-82.031
1628133352.292,6.348,-5.859,-21.484,-2.930
1628133352.296,38.086,-2.930,-31.250,19.043
1628133352.300,-45.898,-20.508,-31.738,-39.062
1628133352.330,-106.934,-15.137,-33.691,-83.008
1628133352.334,-62.012,-20.508,-50.293,-50.293
1628133352.338,-0.488,-38.086,-44.434,0.000
1628133352.342,-47.363,-43.945,-41.504,-33.203
1628133352.346,-106.445,-47.852,-48.340,-66.895
1628133352.350,-59.570,-30.762,-52.734,-33.691
1628133352.354,15.137,-26.367,-34.668,11.719
